Tree ID,Longitude,Latitude,Common Name,Condition Class / Infestation Pattern,List of Trees on  residential property,BTM positive trees self reported  on residential property,BTM positive Tree Species on property,Dbh 1. inches,Dbh 2,Dbh 3,Dbh 4,Dbh 5,Dbh 6,Number Observed BTM Nests,Entry Source,BTM (Y/N),Interest in Help,Tree Type,Distance to Water,Proposed Treatment Type (Insert/Injection; Manual Removal; Organic Spray),"Treatm.  Priority (1: High, 2: Med, 3: Low)",Geopoint
N/A,-69.66183,44.546088,Other,N/A,"Oak, Maple, Birch,","Oak, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.66183 44.546088)
N/A,-69.642801,44.543793,Other,N/A,"Oak, Maple, Ash, Birch,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.642801 44.543793)
N/A,-69.658623,44.535227,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.658623 44.535227)
N/A,-69.656636,44.532596,Other,N/A,"Oak, Maple, Birch, Crabapple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.656636 44.532596)
N/A,-69.654746,44.548681,Other,N/A,"Oak, Maple, Birch,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.654746 44.548681)
N/A,-69.660988,44.544544,Other,N/A,"Ash, Apple, Pear,","Ash,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.660988 44.544544)
N/A,-69.656337,44.550765,Other,N/A,"Oak, Maple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.656337 44.550765)
N/A,-69.641892,44.556073,Other,N/A,"Maple, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.641892 44.556073)
N/A,-69.643043,44.543976,Other,N/A,"Oak, Maple, Birch, Hawthorn,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.643043 44.543976)
N/A,-69.658765,44.547812,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.658765 44.547812)
N/A,-69.647373,44.57294,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.647373 44.57294)
N/A,-69.661916,44.545358,Other,N/A,"Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.661916 44.545358)
N/A,-69.659029,44.54054,Other,N/A,"Maple, Ash, Pear, Cherry,","Pear, Cherry,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.659029 44.54054)
N/A,-69.645423,44.556049,Other,N/A,"Birch, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.645423 44.556049)
N/A,-69.656476,44.549738,Other,N/A,"Maple, Birch, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.656476 44.549738)
N/A,-69.652439,44.552399,Other,N/A,"Oak, Maple, Ash, Apple, Crabapple, Pear, Cherry, Serviceberry,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.652439 44.552399)
N/A,-69.657145,44.549833,Other,N/A,"Birch, Crabapple, Cherry, Serviceberry,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.657145 44.549833)
N/A,-69.636633,44.543193,Other,N/A,"Ash, Apple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.636633 44.543193)
N/A,-69.63307,44.576293,Other,N/A,"Oak, Birch, Apple, Pear, Cherry,","Apple, Pear, Cherry,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.63307 44.576293)
N/A,-69.639072,44.563043,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple, Cherry, Serviceberry, Hawthorn,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.639072 44.563043)
N/A,-69.639883,44.550849,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.639883 44.550849)
N/A,-69.67041,44.544561,Other,N/A,"Maple, Cherry,","Maple, Cherry,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.67041 44.544561)
N/A,-69.658989,44.540383,Other,N/A,"Apple, Pear, Cherry,","Apple, Cherry,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.658989 44.540383)
N/A,-69.653753,44.554778,Other,N/A,"Maple, Birch, Apple, Crabapple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.653753 44.554778)
N/A,-69.67736,44.510936,Other,N/A,"Oak, Ash, Birch, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.67736 44.510936)
N/A,-69.66986,44.52294,Other,N/A,"Pear,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.66986 44.52294)
N/A,-69.675013,44.548491,Other,N/A,"Oak, Maple, Apple, Pear,","Apple, Pear,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.675013 44.548491)
N/A,-69.659267,44.539342,Other,N/A,"Maple, Birch, Crabapple, Cherry,","Cherry,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.659267 44.539342)
N/A,-69.669199,44.548741,Other,N/A,"Oak, Maple, Birch, Crabapple,","Oak, Maple, Birch, Crabapple,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.669199 44.548741)
N/A,-69.659389,44.54734,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Cherry, Hawthorn,","Oak, Maple, Birch, Crabapple, Cherry,",5,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.659389 44.54734)
N/A,-69.655002,44.545128,Other,N/A,"Ash, Cherry,","Ash, Cherry,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.655002 44.545128)
N/A,-69.645203,44.543581,Other,N/A,"Oak, Maple, Birch, Apple,","Oak, Maple, Birch, Apple,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.645203 44.543581)
N/A,-69.668401,44.54925,Other,N/A,"Oak, Pear,","Oak, Pear,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.668401 44.54925)
N/A,-69.662876,44.545136,Other,N/A,"Maple, Birch, Apple, Crabapple,","Birch, Apple, Crabapple,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.662876 44.545136)
N/A,-69.641433,44.536094,Other,N/A,"Oak, Ash, Birch, Apple, Crabapple, Cherry, Hawthorn,","Oak, Crabapple, Cherry,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.641433 44.536094)
N/A,-69.658715,44.546169,Other,N/A,"Oak, Maple, Birch, Apple, Cherry,","Oak, Maple, Apple,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.658715 44.546169)
N/A,-69.65705,44.539751,Other,N/A,"Maple, Pear,","Maple, Pear,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.65705 44.539751)
N/A,-69.641519,44.573693,Other,N/A,"Maple, Apple, Pear,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.641519 44.573693)
N/A,-69.663514,44.536972,Other,N/A,"Oak, Crabapple,","Oak, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.663514 44.536972)
N/A,-69.659022,44.545474,Other,N/A,"Oak, Apple, Crabapple,","Oak, Apple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.659022 44.545474)
N/A,-69.641926,44.552913,Other,N/A,"Maple, Crabapple,","Maple, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.641926 44.552913)
N/A,-69.638682,44.576297,Other,N/A,"Maple, Birch, Apple,","Maple, Apple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.638682 44.576297)
N/A,-69.6402,44.555124,Other,N/A,"Oak, Maple, Crabapple,","Oak, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.6402 44.555124)
N/A,-69.640848,44.570596,Other,N/A,"Birch, Apple, Crabapple, Serviceberry,","Birch, Apple, Crabapple, Serviceberry,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.640848 44.570596)
N/A,-69.658566,44.545823,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple,","Oak, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.658566 44.545823)
N/A,-69.668583,44.549321,Other,N/A,"Oak, Ash, Apple, Crabapple,","Oak, Ash, Apple, Crabapple,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.668583 44.549321)
N/A,-69.640596,44.555626,Other,N/A,"Oak, Crabapple,","Oak, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.640596 44.555626)
N/A,-69.638232,44.578402,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Pear, Cherry, Serviceberry,","Oak, Apple, Crabapple, Pear, Cherry, Serviceberry,",6,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.638232 44.578402)
N/A,-69.648662,44.548351,Other,N/A,"Oak, Maple, Birch, Apple, Pear,","Oak, Maple, Birch, Apple, Pear,",5,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.648662 44.548351)
N/A,-69.651458,44.583999,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Pear,","Ash, Apple, Crabapple, Pear,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.651458 44.583999)
N/A,-69.637432,44.574319,Other,N/A,"Oak, Maple, Apple, Crabapple,","Oak, Maple, Apple, Crabapple,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.637432 44.574319)
N/A,-69.668398,44.549403,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple,","Oak, Maple, Ash, Birch, Crabapple,",5,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.668398 44.549403)
N/A,-69.65535,44.549821,Other,N/A,"Oak, Maple, Crabapple,","Oak, Maple, Crabapple,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.65535 44.549821)
N/A,-69.672021,44.552132,Other,N/A,"Oak, Maple, Birch, Cherry,","Oak, Cherry,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.672021 44.552132)
N/A,-69.636208,44.577558,Other,N/A,"Oak, Apple, Crabapple, Pear,","Oak, Apple, Crabapple, Pear,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.636208 44.577558)
N/A,-69.672799,44.554095,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Pear,","Oak, Maple, Ash, Birch, Apple, Pear,",6,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.672799 44.554095)
N/A,-69.642965,44.53925,Other,N/A,"Oak, Apple,","Oak, Apple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.642965 44.53925)
N/A,-69.655365,44.548844,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Cherry, Hawthorn,","Oak, Birch, Apple, Crabapple,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.655365 44.548844)
N/A,-69.658342,44.547733,Other,N/A,"Maple, Ash, Cherry,","Maple, Cherry,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.658342 44.547733)
N/A,-69.653161,44.553299,Other,N/A,"Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.653161 44.553299)
N/A,-69.65095,44.541883,Other,N/A,"Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.65095 44.541883)
N/A,-69.654103,44.555869,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,2,POINT(-69.654103 44.555869)
N/A,-69.641126,44.57523,Other,N/A,"Oak, Maple, Birch, Pear,","Oak, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.641126 44.57523)
N/A,-69.693755,44.534766,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.693755 44.534766)
N/A,-69.644969,44.562835,Other,N/A,"Oak, Ash, Pear,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.644969 44.562835)
N/A,-69.673414,44.547992,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Hawthorn,","Maple, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.673414 44.547992)
N/A,-69.651354,44.552747,Other,N/A,"Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.651354 44.552747)
N/A,-69.655624,44.555693,Other,N/A,"Maple, Apple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.655624 44.555693)
N/A,-69.639593,44.555451,Other,N/A,"Apple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.639593 44.555451)
N/A,-69.663935,44.537501,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.663935 44.537501)
N/A,-69.642751,44.575248,Other,N/A,"Oak, Maple, Ash, Birch, Apple, Crabapple, Pear, Cherry, Hawthorn,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.642751 44.575248)
N/A,-69.661749,44.544553,Other,N/A,"Maple, Birch, Pear, Hawthorn,","Pear, Hawthorn,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.661749 44.544553)
N/A,-69.650073,44.555266,Other,N/A,"Maple, Apple, Crabapple,","Apple, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.650073 44.555266)
N/A,-69.661223,44.537524,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple,","Oak, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.661223 44.537524)
N/A,-69.641329,44.555338,Other,N/A,"Oak, Maple, Ash, Birch, Pear, Cherry,","Oak, Pear,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.641329 44.555338)
N/A,-69.631768,44.548437,Other,N/A,"Maple, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Other,3,POINT(-69.631768 44.548437)
N/A,-69.664114,44.538296,Other,N/A,"Oak, Maple, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.664114 44.538296)
N/A,-69.657586,44.543767,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Fruiting/Flowering,N/A,Manual Removal,3,POINT(-69.657586 44.543767)
N/A,-69.641127,44.558161,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,3,POINT(-69.641127 44.558161)
N/A,-69.661101,44.543418,Other,N/A,"Oak,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.661101 44.543418)
N/A,-69.655078,44.550817,Other,N/A,"Oak, Maple, Ash, Birch,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.655078 44.550817)
N/A,-69.661074,44.538287,Other,N/A,"Maple, Birch,","Maple, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.661074 44.538287)
N/A,-69.670326,44.548163,Other,N/A,"Oak, Birch, Serviceberry,","Oak, Birch, Serviceberry,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.670326 44.548163)
N/A,-69.659813,44.543642,Other,N/A,"Oak, Ash,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.659813 44.543642)
N/A,-69.668389,44.549337,Other,N/A,"Oak, Maple, Ash, Crabapple,","Oak, Ash, Crabapple,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.668389 44.549337)
N/A,-69.655159,44.55124,Other,N/A,"Oak, Maple, Ash,","Oak, Maple, Ash,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.655159 44.55124)
N/A,-69.661397,44.545136,Other,N/A,"Oak, Maple, Ash, Birch, Cherry, Hawthorn,","Birch,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.661397 44.545136)
N/A,-69.660389,44.547838,Other,N/A,"Oak, Maple, Birch,","Maple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.660389 44.547838)
N/A,-69.657362,44.549571,Other,N/A,"Oak, Maple, Birch,","Oak, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.657362 44.549571)
N/A,-69.647864,44.546789,Other,N/A,"Oak,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.647864 44.546789)
N/A,-69.652681,44.551506,Other,N/A,"Birch,","Birch,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.652681 44.551506)
N/A,-69.6482,44.549335,Other,N/A,"Maple,","Maple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.6482 44.549335)
N/A,-69.639981,44.550646,Other,N/A,"Maple, Birch,","Birch,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.639981 44.550646)
N/A,-69.660287,44.547128,Other,N/A,"Oak, Birch,","Oak, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.660287 44.547128)
N/A,-69.661564,44.537685,Other,N/A,"Oak, Maple, Ash, Birch,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.661564 44.537685)
N/A,-69.644794,44.544097,Other,N/A,"Oak, Maple, Ash, Birch, Apple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.644794 44.544097)
N/A,-69.655729,44.549882,Other,N/A,"Oak, Maple,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.655729 44.549882)
N/A,-69.636044,44.576402,Other,N/A,"Maple,","Maple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.636044 44.576402)
N/A,-69.664057,44.543793,Other,N/A,"Oak, Maple, Birch, Apple, Crabapple, Hawthorn,","Apple, Crabapple, Hawthorn,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.664057 44.543793)
N/A,-69.63632,44.554893,Other,N/A,"Cherry,","Cherry,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.63632 44.554893)
N/A,-69.650029,44.554123,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.650029 44.554123)
N/A,-69.644782,44.550975,Other,N/A,"Maple, Birch, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.644782 44.550975)
N/A,-69.64557,44.551078,Other,N/A,"Maple, Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.64557 44.551078)
N/A,-69.658456,44.546679,Other,N/A,"Oak, Maple, Birch, Crabapple, Cherry, Hawthorn,","Cherry, Hawthorn,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.658456 44.546679)
N/A,-69.689079,44.537922,Other,N/A,"Crabapple,","Crabapple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.689079 44.537922)
N/A,-69.641268,44.556081,Other,N/A,"Maple, Birch, Crabapple, Cherry,","Cherry,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.641268 44.556081)
N/A,-69.663665,44.543651,Other,N/A,"Apple, Crabapple,","Apple, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.663665 44.543651)
N/A,-69.66126,44.545853,Other,N/A,"Maple, Birch, Crabapple,","Birch, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.66126 44.545853)
N/A,-69.630627,44.551787,Other,N/A,"Ash, Crabapple,","Ash, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.630627 44.551787)
N/A,-69.647681,44.558138,Other,N/A,"Maple, Crabapple,","Maple, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.647681 44.558138)
N/A,-69.635415,44.57528,Other,N/A,"Maple, Birch, Crabapple,","Birch, Crabapple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,4,POINT(-69.635415 44.57528)
